c1_frase,concepto_r_1,df_1,c1_1,c2_1,c3_1,criterio_1,c1,c2_frase,concepto_r_2,df_2,c1_2,c2_2,c3_2,criterio_2,c2,c3_frase,concepto_r_3,df_3,c1_3,c2_3,c3_3,criterio_3,c3,c4_frase,concepto_r_4,df_4,c1_4,c2_4,c3_4,criterio_4,c4,c5_frase,concepto_r_5,df_5,c1_5,c2_5,c3_5,criterio_5,c5,c6_frase,concepto_r_6,df_6,c1_6,c2_6,c3_6,criterio_6,c6,c7_frase,concepto_r_7,df_7,c1_7,c2_7,c3_7,criterio_7,c7,c8_frase,concepto_r_8,df_8,c1_8,c2_8,c3_8,criterio_8,c8,c9_frase,concepto_r_9,df_9,c1_9,c2_9,c3_9,criterio_9,c9,c10_frase,concepto_r_10,df_10,c1_10,c2_10,c3_10,criterio_10,c10,c11_frase,concepto_r_11,df_11,c1_11,c2_11,c3_11,criterio_11,c11,c12_frase,concepto_r_12,df_12,c1_12,c2_12,c3_12,criterio_12,c12,c13_frase,concepto_r_13,df_13,c1_13,c2_13,c3_13,criterio_13,c13,c14_frase,concepto_r_14,df_14,c1_14,c2_14,c3_14,criterio_14,c14,c15_frase,concepto_r_15,df_15,c1_15,c2_15,c3_15,criterio_15,c15,c16_frase,concepto_r_16,df_16,c1_16,c2_16,c3_16,criterio_16,c16,c17_frase,concepto_r_17,df_17,c1_17,c2_17,c3_17,criterio_17,c17,c18_frase,concepto_r_18,df_18,c1_18,c2_18,c3_18,criterio_18,c18
cabello de zacate,0,zacate,0,0,0,tautologico,1,nubes de leche,nubes,0,blanco,0,0,literal,1,,,,,,,,,dientes de perlas,0,perlas,brillantes,0,0,metafora,3,piel de seda,0,seda,suave,fina,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,0,0,0,metafora,3,mirada ardiente,0,ardiente,coqueta,interesante,0,metafora,3,,,,,,,,,sonrisa de hielo,sonrrisa,0,fria,0,0,metafora,2,ojos amargos,0,amargo,0,0,0,tautologico,1,,,,,,,,,la noche quedo atras,noche,0,amanecer,0,0,convencional,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,vendran,cosas buenas,0,0,convencional,2,la navidad llego,navidad,0,esta aqui,0,0,convencional,2,,,,,,,,
cabello de zacate,0,zacate,zacatecas,0,0,fonologico,1,nubes de leche,nubes,0,blanco,0,0,literal,1,,,,,,,,,dientes de perlas,dientes,0,blancos,rectos,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,calida,amorosa,comprensible,metafora,3,mirada ardiente,0,ardiente,intesa,0,0,metafora,3,,,,,,,,,sonrisa de hielo,0,hielo,helada,0,0,metafora,2,0,ojos,amargo,0,0,0,incierto,1,,,,,,,,,la noche quedo atras,0,quedo,olvidar,abandonar,0,convencional,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,vendran,futuro,0,0,convencional,2,la navidad llego,navidad,0,llego,0,0,convencional,2,,,,,,,,
cabello de zacate,cabello,0,formas diferentes,0,0,desvinculado,1,nubes de leche,nubes,0,forma,0,0,literal,1,,,,,,,,,dientes de perlas,0,perlas,brillantes,0,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,tierna,carinosa,0,metafora,3,mirada ardiente,0,ardiente,poderosa,0,0,metafora,3,,,,,,,,,sonrisa de hielo,0,hielo,fria,0,0,metafora,2,0,ojos,0,grandes,diferentes colores,0,desvinculado,1,,,,,,,,,la noche quedo atras,0,quedo,pasado,0,0,convencional,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,vendran,mejor oportunidad,0,0,convencional,2,la navidad llego,0,llego,0,0,0,incierto,1,,,,,,,,
cabello de zacate,0,zacate,0,0,0,tautologico,1,nubes de leche,nubes,0,blanco,0,0,literal,1,,,,,,,,,dientes de perlas,0,perlas,brillantes,perfectos,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,hermana,0,linda,0,0,metafora,3,mirada ardiente,0,ardiente,quema,una forma de ver raro,0,metafora,3,,,,,,,,,sonrisa de hielo,0,hielo,fria,0,0,metafora,2,0,0,amargo,sabor,0,0,desvinculado,1,,,,,,,,,la noche quedo atras,0,quedo,ya paso,0,0,convencional,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,tiempo,0,0,0,0,tautologico,1,la navidad llego,navidad,0,festejo,importante,0,convenciona,1,,,,,,,,
cabello de zacate,0,zacate,hilo,0,0,imaginativo,1,nubes de leche,nubes,0,esponjoso,lluvia,0,literal,1,,,,,,,,,dientes de perlas,0,perlas,bonitos,brillantes,blancos,metafora,3,piel de seda,0,seda,seda,chida,0,tautologica,2,,,,,,,,,mi dulce hermana,hermana,0,tierna,0,0,metafora,3,mirada ardiente,0,ardiente,aterrador,enojado,0,metafora,3,,,,,,,,,sonrisa de hielo,sonrrisa,0,fria,0,0,metafora,2,0,ojos,0,colores,0,0,desvinculado,1,,,,,,,,,la noche quedo atras,0,quedo,ya paso,0,0,convencional,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,vendran,tendras,0,0,tautologico,1,la navidad llego,0,llego,0,0,0,convenciona,1,,,,,,,,
cabello de zacate,0,zacate,0,0,0,tautologico,1,nubes de leche,nubes,0,blanco,0,0,literal,1,,,,,,,,,dientes de perlas,0,perlas,blanco,brillantes,0,metafora,3,piel de seda,0,seda,suave,rasposa,0,imaginativa,2,,,,,,,,,mi dulce hermana,hermana,0,tierna,buena onda,0,metafora,3,mirada ardiente,0,ardiente,furia,0,0,metafora,3,,,,,,,,,sonrisa de hielo,sonrrisa,0,transparente,0,0,metafora,2,0,ojos,0,redondos,diferentes colores,0,desvinculado,1,,,,,,,,,la noche quedo atras,0,0,0,0,0,desvinculado,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,0,0,0,0,desvinculado,1,la navidad llego,0,llego,0,0,0,convenciona,1,,,,,,,,
cabello de zacate,cabello,0,cuidado,0,0,desvinculado,1,nubes de leche,nubes,0,blanco,0,0,literal,1,,,,,,,,,dientes de perlas,dientes,0,blanco,0,0,metafora,3,piel de seda,piel,0,suave,color diferente,0,imaginativa,2,,,,,,,,,mi dulce hermana,hermana,0,buena persosa,0,0,metafora,3,mirada ardiente,0,ardiene,fuerte,0,0,metafora,3,,,,,,,,,sonrisa de hielo,sonrrisa,0,fria,0,0,metafora,2,0,0,amargo,amargo,0,0,tautologico,1,,,,,,,,,la noche quedo atras,noche,0,termino,dia,0,convencional,1,el verano viene,0,viene,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,tiempos mejores,0,tiempos mejores,0,0,tautologico,1,la navidad llego,navidad,0,frio,0,0,convenciona,1,,,,,,,,
cabello de zacate,0,0,0,0,0,desvinculado,1,nubes de leche,0,leche,liquida,0,0,literal,1,,,,,,,,,dientes de perlas,0,perlas,blancos,bonitos,brillantes,metafora,3,piel de seda,0,seda,suave,algun color,0,imaginativa,2,,,,,,,,,mi dulce hermana,0,dulce,linda persona,0,0,metafora,3,mirada ardiente,0,ardiente,intensa,0,0,metafora,3,,,,,,,,,sonrisa de hielo,sonrrisa,0,cuadrada,0,0,metafora,2,0,ojos,0,carcteristicas de la cara,0,0,desvinculado,1,,,,,,,,,la noche quedo atras,0,quedo,0,0,0,tautologico,1,el verano viene,0,viene,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,tiempos mejores,0,chidos,0,0,desvinculada,1,la navidad llego,0,llego,fecha,0,0,convenciona,1,,,,,,,,
cabello de zacate,0,zacate,0,0,0,tautologico,1,nubes de leche,nubes,0,suave,0,0,imaginativo,1,,,,,,,,,dientes de perlas,0,perlas,blancos,llamativo,0,metafora,3,piel de seda,0,seda,resbaloza,0,0,imaginativa,2,,,,,,,,,mi dulce hermana,0,dulce,carinosa,alegre,empalagosa,metafora,3,mirada ardiente,0,ardiente,candente,bonita,0,metafora,3,,,,,,,,,sonrisa de hielo,0,hielo,trabada.,0,0,incierta,2,0,0,amargo,amargo,0,0,tautologico,1,,,,,,,,,la noche quedo atras,0,quedo,ya paso,0,0,convencional,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,0,0,0,0,desvinculada,1,la navidad llego,navidad,0,santa,0,0,convenciona,1,,,,,,,,
cabello de zacate,0,0,0,0,0,NS,1,nubes de leche,0,leche,0,0,0,tautologico,1,,,,,,,,,dientes de perlas,0,perlas,blancos,0,0,metafora,3,piel de seda,0,seda,seda,0,0,tautologica,1,,,,,,,,,mi dulce hermana,hermana,0,comprensiva,apoyo,0,metafora,3,mirada ardiente,0,ardiente,fija,0,0,metafora,3,,,,,,,,,sonrisa de hielo,0,hielo,fresca,0,0,imaginativo,2,0,0,amargo,amargo,0,0,tautologico,1,,,,,,,,,la noche quedo atras,0,quedo,ya paso,0,0,convencional,1,el verano viene,verano,0,0,0,0,literal,1,,,,,,,,,vendran tiempos mejores,0,0,0,0,0,tautologico,1,la navidad llego,navidad,0,epocas,0,0,convenciona,1,,,,,,,,
cabello de zacate,0,zacate,hilo,0,0,desvinculado,1,nubes de leche,nubes,0,ovalado,redondo,0,literal,1,,,,,,,,,dientes de perlas,0,perlas,blancos,brillantes,0,metafora,3,piel de seda,piel,0,color cremita,0,0,desvinculado,1,,,,,,,,,mi dulce hermana,0,dulce,amable,buena,0,metafora,3,mirada ardiente,0,ardiente,atractiva,0,0,metafora,3,,,,,,,,,0,sonrrisa,0,fria,0,0,metafora,2,0,ojos,0,dulce,linda,0,desvinculado,1,,,,,,,,,la noche quedo atras,noche,0,ocultar,0,0,convencional,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,0,0,0,0,imaginativa,1,la navidad llego,navidad,0,tiempo,celebrar,0,convenciona,1,,,,,,,,
cabello de zacate,0,zacate,zacate,0,0,literal,1,nubes de leche,nubes,0,redondo,0,0,literal,1,,,,,,,,,dientes de perlas,0,perlas,brillantes,lindos,0,metafora,3,piel de seda,piel,0,carnuda,0,0,literal,1,,,,,,,,,mi dulce hermana,0,dulce,amable,0,0,metafora,3,mirada ardiente,0,ardiente,fuego,0,0,metafora,3,,,,,,,,,0,sonrrisa,0,fria,0,0,metafora,2,0,ojos,amargo,color,0,0,incierto,1,,,,,,,,,la noche quedo atras,noche,0,amanecer,0,0,convencional,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,0,0,0,0,NS,1,la navidad llego,navidad,0,algo bueno,0,0,convenciona,1,,,,,,,,
cabello de zacate,0,0,0,0,0,desvinculado,1,nubes de leche,0,leche,grande,0,0,imaginativo,1,,,,,,,,,dientes de perlas,0,perla,blanco,brillante,0,metafora,3,piel de seda,0,seda,tipo de tela,0,0,desvinculada,1,,,,,,,,,mi dulce hermana,0,dulce,amable,carinosa,tierna,metafora,3,mirada ardiente,0,ardiente,ver algo,0,0,imaginativo,2,,,,,,,,,0,sonrrisa,0,frio,0,0,metafora,2,0,0,amargo,0,0,0,tautologico,1,,,,,,,,,la noche quedo atras,0,quedo,ya paso,0,0,convencional,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,tiempo,0,esperanza,0,0,convenciona,1,la navidad llego,0,llego,amor,0,0,convenciona,1,,,,,,,,
cabello de zacate,0,0,0,0,0,desvinculado,1,nubes de leche,nubes,0,sombra,0,0,imaginativo,1,,,,,,,,,dientes de perlas,0,perla,blanco,brillante,alineado,metafora,3,piel de seda,piel,0,celulas,0,0,literal,1,,,,,,,,,mi dulce hermana,0,dulce,amable,amistosa,no dramas,metafora,3,mirada ardiente,mirada,ardiente,0,0,0,incierto,1,,,,,,,,,0,0,hielo,fria,0,0,metafora,2,0,ojos,0,redonos,color,0,desvinculado,1,,,,,,,,,la noche quedo atras,noche,0,padre,0,0,convencional,1,el verano viene,0,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,vendran,futuro,0,0,convenciona,1,la navidad llego,navidad,0,diciembre,0,0,convenciona,1,,,,,,,,
cabello de zacate,0,0,0,0,0,NS,1,nubes de leche,nubes,0,curva,blanco,0,literal,1,,,,,,,,,dientes de perlas,0,perla,blanco,limpios,0,metafora,3,piel de seda,0,seda,0,0,0,desvinculado,1,,,,,,,,,mi dulce hermana,0,dulce,amable,0,0,metafora,3,mirada ardiente,mirada,0,ver algo,0,0,desvinculado,1,,,,,,,,,0,0,hielo,fria,0,0,metafora,2,0,ojos,0,lindos,coqueto,0,desvinculado,1,,,,,,,,,la noche quedo atras,noche,0,dia,0,0,convencional,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,tiempo,0,momento dificil,0,0,convenciona,1,la navidad llego,0,llego,0,0,0,convenciona,1,,,,,,,,
cabello de zacate,0,zacate,duro,enredado,0,desvinculado,1,nubes de leche,0,leche,leche,0,0,tautologico,1,,,,,,,,,dientes de perlas,0,perla,blanco,0,0,metafora,3,piel de seda,0,seda,0,0,0,desvinculada,1,,,,,,,,,mi dulce hermana,0,dulce,amable,0,0,metafora,3,mirada ardiente,mirada,ardiente,centrada,0,0,incierto,1,,,,,,,,,0,sonrrisa,0,blanca,fria,0,metafora,2,0,0,amargo,amargo,0,0,tautologico,1,,,,,,,,,la noche quedo atras,0,quedo,ya paso,0,0,convencional,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,tiempo,0,cosas buenas,0,0,convenciona,1,la navidad llego,navidad,0,diciembre,0,0,convenciona,1,,,,,,,,
cabello de zacate,0,zacate,tieso,0,0,desvinculado,1,nubes de leche,nubes,0,esponjoso,0,0,literal,1,,,,,,,,,dientes de perlas,0,perla,brillante,0,0,metafora,3,piel de seda,0,seda,tela,0,0,literal,1,,,,,,,,,mi dulce hermana,0,dulce,linda,0,0,metafora,3,mirada ardiente,mirada,ardiente,0,0,0,incierto,1,,,,,,,,,0,sonrrisa,0,grande,delgada,0,incierto,2,0,0,amargo,dulce,0,0,desvinculado,1,,,,,,,,,la noche quedo atras,0,0,0,0,0,desvinculado,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,tiempo,0,mejor resultado,0,0,convenciona,1,la navidad llego,0,llego,0,0,0,convenciona,1,,,,,,,,
cabello de zacate,0,zacate,0,0,0,desvinculado,1,nubes de leche,0,0,0,0,0,desvinculado,1,,,,,,,,,dientes de perlas,0,perla,brillante,0,0,metafora,3,piel de seda,0,seda,comoda,0,0,literal,1,,,,,,,,,mi dulce hermana,0,dulce,amable,0,0,metafora,3,mirada ardiente,mirada,ardiente,cuando te ven,0,0,incierto,1,,,,,,,,,0,0,hielo,0,0,0,metafora,2,0,ojos,0,liquido,0,0,literal,1,,,,,,,,,la noche quedo atras,0,atras,pasado,facilmente,0,convencional,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,tiempo,0,mejoraran,0,0,convenciona,1,la navidad llego,0,llego,alegria,0,0,convenciona,1,,,,,,,,
cabello de zacate,0,zacate,0,0,0,desvinculado,1,nubes de leche,0,leche,espuma,0,0,desvinculado,1,,,,,,,,,dientes de perlas,0,perla,brillante,0,0,metafora,3,piel de seda,0,seda,0,0,0,desvinculado,1,,,,,,,,,mi dulce hermana,0,dulce,linda,0,0,metafora,3,mirada ardiente,0,ardiente,0,0,0,literal,1,,,,,,,,,0,0,hielo,fria,0,0,metafora,2,0,ojos,0,grandes,pequenos,colores,desvinculado,1,,,,,,,,,la noche quedo atras,noche,0,rotacion,0,0,convencional,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,vendran,mejoraran,0,0,convenciona,1,la navidad llego,0,llego,felicidad,0,0,convenciona,1,,,,,,,,
cabello de zacate,cabello,0,negro,0,0,desvinculado,1,nubes de leche,0,leche,forma,lluvia,nieve,desvinculado,1,,,,,,,,,dientes de perlas,dientes,0,duro,0,0,incierto,2,piel de seda,piel,0,suave,rigida,adn,desvinculado,1,,,,,,,,,mi dulce hermana,0,dulce,dulce,simpatica,0,metafora,3,mirada ardiente,0,ardiente,0,0,0,desvinculado,1,,,,,,,,,sonrisa de hielo,0,hielo,0,0,0,tautologico,1,0,0,amargo,amargos,0,0,tautologico,1,,,,,,,,,la noche quedo atras,0,atras,desaparecio,0,0,convencional,1,el verano viene,0,viene,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,tiempo,0,no preocupacion,0,0,convenciona,1,la navidad llego,navidad,0,0,0,0,convenciona,1,,,,,,,,
cabello de zacate,0,0,0,0,0,desvinculado,1,nubes de leche,nubes,0,esponjosa,0,0,desvinculado,1,,,,,,,,,dientes de perlas,dientes,0,nino,0,0,incierto,2,piel de seda,0,seda,0,0,0,desvinculado,1,,,,,,,,,mi dulce hermana,hermana,dulce,fuerte,0,0,incierta,2,mirada ardiente,0,ardiente,fija,0,0,metafora,1,,,,,,,,,sonrisa de hielo,sonrrisa,0,linda,0,0,metafora,1,0,ojos,0,colores,tamanos,expresion distinta,desvinculado,1,,,,,,,,,la noche quedo atras,0,atras,ya paso,0,0,convencional,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,tiempo,0,mejoraran,0,0,convenciona,1,la navidad llego,navidad,0,0,0,0,convenciona,1,,,,,,,,
cabello de zacate,0,zacate,0,0,0,desvinculado,1,nubes de leche,nubes,0,esponjosa,linda,0,desvinculado,1,,,,,,,,,dientes de perlas,0,perla,billan,0,0,metafora,2,piel de seda,piel,0,color carne,parte del cuerpo,0,desvinculado,1,,,,,,,,,mi dulce hermana,0,dulce,0,0,0,tautologico,1,mirada ardiente,0,ardiente,0,0,0,tautologico,1,,,,,,,,,sonrisa de hielo,sonrrisa,0,sonrient,0,0,incierto,1,0,0,amargo,0,0,0,tautologico,1,,,,,,,,,la noche quedo atras,noche,0,salio la luna,0,0,convencional,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,vendran,mejoraran,0,0,convenciona,1,la navidad llego,navidad,0,0,0,0,convenciona,1,,,,,,,,
cabello de zacate,0,zacate,amarillo,0,0,desvinculado,1,nubes de leche,nubes,0,blanco,0,0,desvinculado,1,,,,,,,,,dientes de perlas,dientes,0,perla,0,0,tautologico,1,piel de seda,piel,0,carne,0,0,literal,1,,,,,,,,,mi dulce hermana,hermana,0,enojona,amargada,0,desvinculado,1,mirada ardiente,0,ardiente,caliente,0,0,literal,1,,,,,,,,,sonrisa de hielo,sonrrisa,0,felicidad,0,0,desvinculado,1,0,ojos,0,claro,obscuros,0,desvinculado,1,,,,,,,,,la noche quedo atras,0,atras,pasado,0,0,convencional,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,vendran,mejores,0,0,convenciona,1,la navidad llego,navidad,0,0,0,0,convenciona,1,,,,,,,,
cabello de zacate,0,zacate,rasposo,0,0,desvinculado,1,nubes de leche,nubes,0,gas,blanca,0,desvinculado,1,,,,,,,,,dientes de perlas,dientes,0,cuadrados,0,0,desvinculado,1,piel de seda,0,seda,seda,0,0,tautologica,1,,,,,,,,,mi dulce hermana,hermana,0,feliz,0,0,desvinculado,1,mirada ardiente,0,ardiente,0,0,0,tautologico,1,,,,,,,,,sonrisa de hielo,0,hielo,0,0,0,tautologico,1,0,0,amargo,oscuro,0,0,literal,1,,,,,,,,,la noche quedo atras,noche,0,sol aparecio,0,0,convencional,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,tiempo,0,dificil,0,0,convenciona,1,la navidad llego,navidad,0,invierno,0,0,convenciona,1,,,,,,,,
cabello de zacate,0,zacate,duro,0,0,desvinculado,1,nubes de leche,nubes,0,0,0,0,desvinculado,1,,,,,,,,,dientes de perlas,0,perla,perla,0,0,tautologico,1,piel de seda,0,seda,sedosa,0,0,desvinculado,1,,,,,,,,,mi dulce hermana,hermana,0,grita,0,0,desvinculado,1,mirada ardiente,0,ardiente,0,0,0,tautologico,1,,,,,,,,,sonrisa de hielo,sonrrisa,0,foca,0,0,imaginativo,1,0,0,0,0,0,0,desvinculado,1,,,,,,,,,la noche quedo atras,0,atras,0,0,0,convencional,1,el verano viene,verano,0,vacaciones,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,vendran,mejor,0,0,convenciona,1,la navidad llego,navidad,0,epoca,festivo,0,convenciona,1,,,,,,,,
cabello de zacate,cabello,0,largo,0,0,desvinculado,1,nubes de leche,nubes,0,0,0,0,desvinculado,1,,,,,,,,,dientes de perlas,0,perla,perlas,0,0,tautologico,1,piel de seda,0,seda,suave,brillante,0,desvinculado,1,,,,,,,,,mi dulce hermana,0,dulce,0,0,0,tautologico,1,mirada ardiente,mirada,0,mirar,0,0,desvinculado,1,,,,,,,,,sonrisa de hielo,sonrrisa,0,0,0,0,NS,1,0,0,amargo,color,0,0,literal,1,,,,,,,,,la noche quedo atras,0,atras,0,0,0,convencional,1,el verano viene,0,viene,viene,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,tiempo,0,mejores,0,0,convenciona,1,la navidad llego,navidad,0,comida,juguetes,pavo,convenciona,1,,,,,,,,
cabello de zacate,0,zacate,0,0,0,tautologico,1,nubes de leche,nubes,0,grueso,0,0,desvinculado,1,,,,,,,,,dientes de perlas,dientes,0,leon,0,0,incierto,1,piel de seda,0,seda,caara,0,0,desvinculado,1,,,,,,,,,mi dulce hermana,0,0,0,0,0,NS,1,mirada ardiente,mirada,0,observar un tiempo,0,0,desvinculada,1,,,,,,,,,sonrisa de hielo,sonrrisa,0,alargada,roja,0,desvinculado,1,0,0,amargo,color,0,0,literal,1,,,,,,,,,la noche quedo atras,0,atras,0,0,0,convencional,1,el verano viene,verano,0,temporada,verano,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,vendran,mejores,0,0,convenciona,1,la navidad llego,navidad,0,pavo,0,0,convenciona,1,,,,,,,,
cabello de zacate,0,zacate,algo banarse,cesped,0,desvinculado,1,nubes de leche,nubes,0,0,0,0,desvinculado,1,,,,,,,,,dientes de perlas,0,0,0,0,0,NS,1,piel de seda,0,seda,0,0,0,desvinculado,1,,,,,,,,,mi dulce hermana,0,dulce,redondo,sabor,0,imaginativo,1,mirada ardiente,0,ardiente,0,0,0,tautologico,1,,,,,,,,,sonrisa de hielo,0,hielo,siempre sonrie,0,0,desvinculada,1,0,ojos,0,grande,0,0,desvinculado,1,,,,,,,,,la noche quedo atras,0,atras,ya paso,0,0,convencional,1,el verano viene,0,viene,acerca,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,vendran,esforzarse,0,0,convenciona,1,la navidad llego,navidad,0,dias,0,0,convenciona,1,,,,,,,,
cabello de zacate,cabello,0,estropajo,0,0,desvinculado,1,nubes de leche,nubes,0,algodon,0,0,desvinculado,1,,,,,,,,,dientes de perlas,0,perlas,perlas,0,0,tautologico,1,piel de seda,0,0,0,0,0,desvinculado,1,,,,,,,,,mi dulce hermana,0,dulce,candy (nombre propio),0,0,tautologico,1,mirada ardiente,0,0,0,0,0,desvinculado,1,,,,,,,,,sonrisa de hielo,sonrisa,0,dientes,0,0,desvinculada,1,0,0,0,0,0,0,desvinculado,1,,,,,,,,,la noche quedo atras,0,atras,malo,0,0,convencional,1,el verano viene,0,viene,llega,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,vendran,futuro,0,0,convenciona,1,la navidad llego,navidad,0,dios,nacimiento,0,convenciona,1,,,,,,,,
cabello de zacate,0,zacate,plantas,0,0,imaginativo,1,nubes de leche,nubes,0,suave,0,0,desvinculado,1,,,,,,,,,dientes de perlas,0,perlas,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,mi dulce hermana,hermana,0,0,0,0,autorreferencial,1,,,,,,,,,,,,,,,,,sonrisa de hielo,0,0,0,0,0,desvinculada,1,,,,,,,,,,,,,,,,,la noche quedo atras,0,atras,acabo,0,0,convencional,1,el verano viene,verano,0,calor,lluvia,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,vendran,mejores vidas,0,0,convenciona,1,la navidad llego,0,0,0,0,0,desvinculado,1,,,,,,,,
cabello de zacate,0,0,0,0,0,NS,1,,,,,,,,,,,,,,,,,dientes de perlas,0,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,mi dulce hermana,0,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,sonrisa de hielo,0,hielo,frio,0,0,literal,1,,,,,,,,,,,,,,,,,la noche quedo atras,0,quedo,0,0,0,tautologico,1,el verano viene,verano,0,quema,0,0,desvinculado,1,,,,,,,,,vendran tiempos mejores,0,vendran,lo feo paso,0,0,convenciona,1,,,,,,,,,,,,,,,,
cabello de zacate,cabello,0,bonito,sedoso,0,desvinculado,1,,,,,,,,,,,,,,,,,dientes de perlas,0,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,mi dulce hermana,0,dulce,0,0,0,tautologico,1,,,,,,,,,,,,,,,,,sonrisa de hielo,0,hielo,helada,0,0,literal,1,,,,,,,,,,,,,,,,,la noche quedo atras,0,0,0,0,0,desvinculado,1,el verano viene,0,0,0,0,0,desvinculado,1,,,,,,,,,vendran tiempos mejores,0,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,
cabello de zacate,cabello,0,largo,bonito,0,desvinculado,1,,,,,,,,,,,,,,,,,dientes de perlas,0,0,0,0,0,NS,1,,,,,,,,,,,,,,,,,mi dulce hermana,0,dulce,0,0,0,tautologico,1,,,,,,,,,,,,,,,,,sonrisa de hielo,0,hielo,gelida,0,0,literal,1,,,,,,,,,,,,,,,,,la noche quedo atras,0,quedo,suenos,0,0,desvinculado,1,,,,,,,,,,,,,,,,,vendran tiempos mejores,tiempo,0,futuro,mejor,0,convenciona,1,,,,,,,,,,,,,,,,
cabello de zacate,0,zacate,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,dientes de perlas,0,perla,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,mi dulce hermana,0,dulce,0,0,0,literal,1,,,,,,,,,,,,,,,,,sonrisa de hielo,0,hielo,0,0,0,literal,1,,,,,,,,,,,,,,,,,la noche quedo atras,0,0,dormir,sonar,0,desvinculado,1,,,,,,,,,,,,,,,,,vendran tiempos mejores,0,mejores,paciencia,0,0,convenciona,1,,,,,,,,,,,,,,,,
cabello de zacate,cabello,0,largo,0,0,desvinculado,1,,,,,,,,,,,,,,,,,dientes de perlas,0,perla,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,mi dulce hermana,0,dulce,0,0,0,literal,1,,,,,,,,,,,,,,,,,sonrisa de hielo,0,hielo,frio,0,0,literal,1,,,,,,,,,,,,,,,,,la noche quedo atras,0,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,vendran tiempos mejores,0,mejores,momentos,0,0,convenciona,1,,,,,,,,,,,,,,,,
cabello de zacate,0,zacate,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,dientes de perlas,dientes,0,0,limpio,0,desvinculado,1,,,,,,,,,,,,,,,,,mi dulce hermana,0,dulce,0,0,0,literal,1,,,,,,,,,,,,,,,,,sonrisa de hielo,sonrrisa,0,felicidad,0,0,desvinculado,1,,,,,,,,,,,,,,,,,la noche quedo atras,0,quedo,0,dormir,0,desvinculado,1,,,,,,,,,,,,,,,,,vendran tiempos mejores,tiempo,0,bueno,futuro,0,convenciona,1,,,,,,,,,,,,,,,,
