,Explica pelota de gritos,a_num_topics_2,a_num_topics_5,a_num_topics_10,a_num_topics_20,a_num_topics_50,a_num_topics_100,a_num_topics_150,a_num_topics_200,a_puntaje,Explica pelota de pelos,b_num_topics_2,b_num_topics_5,b_num_topics_10,b_num_topics_20,b_num_topics_50,b_num_topics_100,b_num_topics_150,b_num_topics_200,b_puntaje,Explica pelota de plata,c_num_topics_2,c_num_topics_5,c_num_topics_10,c_num_topics_20,c_num_topics_50,c_num_topics_100,c_num_topics_150,c_num_topics_200,c_puntaje
187,por que grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,porque esta lleno de pelos,0.04831488057971001,0.09344813227653503,-0.00023519620299339294,-0.0028434135019779205,5.587935447692871e-09,5.587935447692871e-09,5.587935447692871e-09,5.587935447692871e-09,3,que es muy valiosa,0.9794958829879761,0.014718398451805115,-0.11503757536411285,0.007431846112012863,2.2351741790771484e-07,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1
188,que grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,la cabeza esta llena de pelos y los nudos de la cabeza son echos por pelos pero son como pelotas,-0.0035151466727256775,0.037757888436317444,0.015838980674743652,0.000558970496058464,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,porque la comida vale mucho,1.0,1.0,1.0,1.0,1.0,1.0000001192092896,1.0000001192092896,1.0000001192092896,1
189,que siempre esta gritando,0.6824724674224854,0.6911261677742004,0.2462904155254364,0.007881112396717072,0.003961846232414246,2.2351741790771484e-08,2.2351741790771484e-08,2.2351741790771484e-08,3,por que es,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,es la luna así se le llama a veces,0.9996311068534851,0.6889462471008301,0.6810797452926636,0.6122729778289795,0.5772980451583862,0.5773503184318542,0.5773503184318542,0.5773503184318542,3
190,que o se mueve mucho porque es una pelota o que es muy ruidoso,0.9576895236968994,0.29555264115333557,0.14153999090194702,0.10859573632478714,0.10045827925205231,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,porque tiene pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,1,porque en la vida real es mi hermano gemelo y tendría sentido que lo mencionara suponiendo que yo escribiera ese texto,0.8955144882202148,0.3603852391242981,0.45118585228919983,0.11170187592506409,4.287064075469971e-05,0.0,0.0,0.0,1
191,que su hermano esta chiquito y grita mucho,0.9312340021133423,0.723929226398468,0.7141522765159607,0.7122962474822998,0.5871416330337524,0.5773503184318542,0.5773503184318542,0.5773503184318542,3,porque es peludo,0.694661557674408,-0.007570341695100069,0.026687851175665855,0.003302142024040222,0.0,0.0,0.0,0.0,1,es la luna,0.9996311068534851,0.6889462471008301,0.6810797452926636,0.6122729778289795,0.5772980451583862,0.5773503184318542,0.5773503184318542,0.5773503184318542,3
192,que mi hermano grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque son peludas,-0.36037957668304443,0.008131146430969238,0.19913803040981293,0.006291106343269348,4.656612873077393e-10,4.656612873077393e-10,4.656612873077393e-10,4.656612873077393e-10,1,alguien que es muy fuerte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,porque tengo cabello y es redonda,0.6744546294212341,0.014041823334991932,0.011792950332164764,0.005652051419019699,1.3969838619232178e-09,1.3969838619232178e-09,1.3969838619232178e-09,1.3969838619232178e-09,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
194,significa que es una niño muy chillón y que normalmente se desespera y grita,0.9997076988220215,0.7304363250732422,0.6654661297798157,0.5552358031272888,0.4168094992637634,0.40824827551841736,0.40824827551841736,0.40824827551841736,3,porque tienen pelo son peludos,0.9999999403953552,0.7146896719932556,0.7130086421966553,0.7109354734420776,0.7071068286895752,0.7071068286895752,0.7071068286895752,0.7071068286895752,3,mi papa es una pelota de plata porque el es el que genera mas plata dinero,0.9951491355895996,0.004329808056354523,-0.00432235561311245,-0.0027056492399424314,5.100667476654053e-05,3.725290298461914e-08,3.725290298461914e-08,3.725290298461914e-08,1
195,que tu hermano grita mucho y esta gordo,0.9325470924377441,0.7194023728370667,0.7065859436988831,0.5871391892433167,0.580545961856842,0.5773502588272095,0.5773502588272095,0.5773502588272095,3,pues por que son puros pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,el ninja gris se hace bola y se convierte en una bola plateada,0.891753077507019,0.09927186369895935,0.01103612408041954,-0.023130308836698532,0.0004852842539548874,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,1
196,que su hermano es muy gritón,0.8991490602493286,0.279072105884552,-0.006542133167386055,0.0019199736416339874,0.000759112648665905,4.6566128730773926e-08,4.6566128730773926e-08,4.6566128730773926e-08,3,tiene pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,lo puse como la luna porque la luna es una bola gris pelota de plata,0.8765120506286621,0.539487361907959,0.5004994869232178,0.41044288873672485,0.3849198818206787,0.38490015268325806,0.38490015268325806,0.38490015268325806,3
197,que grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,porque tiene pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,la luna por que es redonda como una pelota y es del mismo color que la plata,0.7770763635635376,0.6813340783119202,0.6500119566917419,0.5612924098968506,0.5164436101913452,0.5163978338241577,0.5163978338241577,0.5163978338241577,1
198,quiere decir que su hermano es un niño que grita,0.9250936508178711,0.6489424705505371,0.5921903848648071,0.5829272866249084,0.5785144567489624,0.5773503184318542,0.5773503184318542,0.5773503184318542,3,porque igual y a pelos se refiere a muchas cosas yo creo que es lo mas probable,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
199,que grita en exceso,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,porque tiene forma y pelos,-0.01484447717666626,0.0034460974857211113,0.019509777426719666,-0.002978632226586342,9.313225746154785e-10,9.313225746154785e-10,9.313225746154785e-10,9.313225746154785e-10,3,porque las canicas pueden ser de metales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
200,mi hermano es alguien que no para de gritar y hablar,0.909782350063324,0.010815665125846863,0.01708989217877388,0.004592321813106537,0.0007030777633190155,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,porque es como bola de pelos,-0.0023182108998298645,0.013112880289554596,0.05572011321783066,0.005662788636982441,5.122274160385132e-09,5.122274160385132e-09,5.122274160385132e-09,5.122274160385132e-09,1,una persona u objeto muy difícil de vencer o romper alguien de terminar,0.9450310468673706,-0.2793828547000885,-0.07276511192321777,0.008189896121621132,3.2891985028982162e-06,5.587935447692871e-09,5.587935447692871e-09,5.587935447692871e-09,1
201,que su hermanito es un gritón y llora todo el día como la llorona,0.9781535267829895,0.4727697968482971,0.013237453997135162,0.016661806032061577,0.0023892447352409363,0.0,0.0,0.0,3,porque una pelota de pelos es mucho desastre acumulado,0.1081915944814682,-0.0017808899283409119,-0.003841415047645569,0.0009392350912094116,0.0,0.0,0.0,0.0,3,la luna tiene color de plata y cuando esta llena tiene forma de pelota,0.7242598533630371,0.6691792011260986,0.6747292280197144,0.537960410118103,0.47674691677093506,0.471404492855072,0.471404492855072,0.471404492855072,1
202,alguien que grita,0.9996167421340942,0.9985188841819763,0.9739428162574768,0.7242754101753235,0.7140147686004639,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque hasta la fecha cuento con cabello hablando en sentido literal,-0.00880558043718338,-0.0024331463500857353,-0.008911709301173687,0.00012583285570144653,-4.656612873077393e-10,-4.656612873077393e-10,-4.656612873077393e-10,-4.656612873077393e-10,3,canica por que unas canicas son de plata,0.9971946477890015,0.35527706146240234,0.013213824480772018,-0.0019307620823383331,0.0001867450773715973,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
203,que tu hermano grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque los animales están repletos de pelo,0.9999858140945435,0.9962849020957947,0.9915231466293335,0.9004348516464233,0.7071068286895752,0.7071068286895752,0.7071068286895752,0.7071068286895752,1,algo que te sirva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
204,el hermano representa a un infante en plena etapa de inocencia y escándalo,0.9093437194824219,0.008847272954881191,0.1664336621761322,0.05505603179335594,0.0011492446064949036,9.313225746154785e-09,9.313225746154785e-09,9.313225746154785e-09,3,tiene muchas pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,mi alegría es como la plata reluciente,0.9971946477890015,0.35527706146240234,0.013213824480772018,-0.0019307620823383331,0.0001867450773715973,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,2
205,que tu hermano grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque es redonda y tiene pelo,0.9999898076057434,0.9901410937309265,0.963954746723175,0.733140230178833,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,es un imán,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
206,que grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,puedes decir que eres una pelota de pelos por que estas todo enredado,0.10821533203125,-0.005745604634284973,-0.008105941116809845,-0.0010434016585350037,0.0,0.0,0.0,0.0,3,no se que puede ser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
207,porque no deja de gritar,0.7148528099060059,0.027655214071273804,-0.017064515501260757,0.022582542151212692,0.000689968466758728,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,por que tiene pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,pues el dinero es plata,0.9971724152565002,0.3497633934020996,0.018380057066679,-0.002491365186870098,5.526095628738403e-05,-3.259629011154175e-09,-3.259629011154175e-09,-3.259629011154175e-09,1
208,que hace mucho escándalo y no se puede quedar quieto,0.7140645384788513,-0.2906690537929535,0.4238043427467346,0.19482992589473724,-0.00041479477658867836,-4.656612873077393e-10,-4.656612873077393e-10,-4.656612873077393e-10,3,porque duermen así,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,que eres un sol y que eres muy bonito,0.850674033164978,0.26763808727264404,0.08244121074676514,0.0002379678189754486,0.0002701766788959503,-7.450580596923828e-09,-7.450580596923828e-09,-7.450580596923828e-09,1
209,es un ser que grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,porque cuando vomitan producen una,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,medalla por que una medalla de plata tiene un forma circular y es de plata,0.9942644834518433,0.295476496219635,0.0954352542757988,-0.0002966392785310745,0.00028572604060173035,2.9802322387695312e-08,2.9802322387695312e-08,2.9802322387695312e-08,1
210,que esta muy irritante,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,es una expresión,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,que esta tranquilo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
211,que su hermano es gordito y redondo y esta constantemente gritando,0.8971225619316101,0.5211020708084106,0.2572097182273865,0.0015906523913145065,0.003799375146627426,0.0,0.0,0.0,3,el gato también tiene pelos,-0.018615126609802246,0.003476666286587715,-0.015182256698608398,2.9489398002624512e-05,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1,ciertas balas son redondas y las balas creadas en los cuentos ficticios son de plata,0.9971946477890015,0.35527706146240234,0.013213824480772018,-0.0019307620823383331,0.0001867450773715973,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
212,es una machina a gritar,0.7154855728149414,-0.006666988134384155,-0.020141273736953735,0.00319092720746994,-0.0018167942762374878,0.0,0.0,0.0,3,tiene pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
213,su hermano grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,pues la misma palabra te lo dice depende de como lo tomes o lo veas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,la armadura tiene forma de humano así que se me hizo algo razonable ponerlo,0.8861762881278992,0.4678158462047577,0.474980890750885,0.0019592903554439545,0.0001896694302558899,-3.725290298461914e-09,-3.725290298461914e-09,-3.725290298461914e-09,1
214,mi hermano grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que tienen muchos pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,es redonda y tiene color plata,0.8510323166847229,0.6135241389274597,0.5069516897201538,0.3670579195022583,0.3335854113101959,0.3333333432674408,0.3333333432674408,0.3333333432674408,1
215,que nunca deja de hablar,0.9001201391220093,0.02141188085079193,0.017560068517923355,0.02835662290453911,0.0036494010128080845,0.0,0.0,0.0,3,por el gato tiene mucho pelo y lo deja en muchas partes,0.9995102286338806,0.9977559447288513,0.8558029532432556,0.8128030300140381,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,1,que es una pelota rica en cuestión de dinero,0.9723705053329468,-0.06526996940374374,0.01738741062581539,-0.0022365301847457886,3.0152499675750732e-05,9.313225746154785e-10,9.313225746154785e-10,9.313225746154785e-10,2
216,que es un niño gordito que se la pasa gritando,0.8750782012939453,0.8957473635673523,0.5170460939407349,0.0021088942885398865,0.0010311752557754517,0.0,0.0,0.0,3,por que los gatos tienen muchos pelos,2.977997064590454e-05,0.03436323255300522,0.004856865853071213,0.003266889601945877,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,pues es una pelota que esta echa de plata,0.9932894706726074,-0.02109653130173683,0.003006430808454752,-0.0019496530294418335,3.314577043056488e-05,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
217,que los niños son demasiados inquietos y ruidosos,0.7088758945465088,0.4111919701099396,0.34951019287109375,0.30421650409698486,-0.002429080195724964,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,porque en una parte de su cuerpo que tiene en forma de pelota y esponjosa,0.7719506621360779,0.07055290043354034,0.04123571515083313,-0.0017992109060287476,0.0,0.0,0.0,0.0,3,el dinero es algo valioso que se cuida y brilla como plata,0.993376612663269,0.4723566770553589,0.024929523468017578,-0.0058734118938446045,0.00016177818179130554,-3.725290298461914e-09,-3.725290298461914e-09,-3.725290298461914e-09,2
218,que su hermanito grita mucho,0.9968646168708801,0.7784247994422913,0.7152831554412842,0.7088860273361206,0.7075696587562561,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,el perro por que tiene mucho pelo un jardín por que esta lleno de pasto y es lo que lo cubre por lo tanto seria como su pelaje,0.9970089793205261,0.9926809668540955,0.5305356383323669,0.4894498586654663,0.44721361994743347,0.44721361994743347,0.44721361994743347,0.44721361994743347,3,valor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
219,que su hermando es un niño travieso,0.896569550037384,0.6171771883964539,0.5609705448150635,0.008408688008785248,0.0015070028603076935,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,por que puede ser un cuyo y es una bola de pelos,-0.0023182108998298645,0.013112880289554596,0.05572011321783066,0.005662788636982441,5.122274160385132e-09,5.122274160385132e-09,5.122274160385132e-09,5.122274160385132e-09,1,que es una pelota que es muy valiosa y que representa varias cosas,0.9853187799453735,-0.06646400690078735,-0.002466723322868347,0.008345715701580048,1.695193350315094e-05,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,2
220,que su hermano grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que son muy peludos,0.9999759793281555,-0.005614705383777618,-0.00917336717247963,-0.001264810562133789,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,la luna es brillante y cuando es luna llena parece una pelota,0.9920653700828552,0.5875024199485779,0.5265822410583496,0.4837764501571655,0.4391574561595917,0.4364357590675354,0.4364357590675354,0.4364357590675354,3
221,es decir que tu hermanito es un gritón,0.9502661228179932,0.47651922702789307,0.15815186500549316,0.0023831836879253387,0.001382047776132822,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,3,porque tiene pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,3,que es algo redondo pero de plata,0.9977700710296631,0.36306583881378174,0.005303278565406799,0.003425564616918564,8.046627044677734e-06,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3
